composer,url,title,date,from,originator,arranger,text author,duration,difficulty level,voicing,voicing notes,soloists,instruments,language,,,,sample performance,range notes,tessitura notes,vocal line notes,voice type notes,accompaniment,general notes,provided by
DALE TRUMBORE,http://daletrumbore.com,You Find Yourself Here,,,,,Dale Trumbore,"4'00""",4,SATB,,,,English,http://www.daletrumbore.com/you-find-yourself-here,,,,,,,,,,
DALIT WARSHAW,http://www.dalitwarshaw.com,After the Victory,2006,,,,,"25'00""",,,,,,,,,,,,,,,,,
DAMIÃO BARBOSA DE ARAÚJO,http://musicabrasilis.com/composers/damiao-barbosa-de-araujo,Memento,,,,,,,,SATB,,,1fl - 1cl / SATB chor / str ,,http://musicabrasilis.com/partituras/damiao-barbosa-de-araujo-memento-coro-e-orquestra-de-camara,https://musicabrasilis.com/partituras/damiao-barbosa-de-araujo-memento-coro-e-orquestra-de-camara,,https://www.youtube.com/watch?v=e-5w_RnEPr8&feature=emb_title,,,,,,,
DAMIÃO BARBOSA DE ARAÚJO,http://musicabrasilis.com/composers/damiao-barbosa-de-araujo,Memento (coro e orquestra de câmara),,,,,Traditional,"9'00""",,SATB,,,"fl, cl, 2vln, vc",Latin,http://musicabrasilis.com/partituras/damiao-barbosa-de-araujo-memento-coro-e-orquestra-de-camara,,http://musicabrasilis.com/partituras/damiao-barbosa-de-araujo-memento-coro-e-orquestra-de-camara,,,,,,,,
DANI HOWARD,http://www.danihoward.com,MIA TErra,,,,,,"16'00""",6,,,,3333/4331/timp/4perc/hp/Choir/str,,,,,https://www.youtube.com/watch?v=Jv5r-44M0ow,,,,,,,
DANIEL AFONSO JR.,,Cinco Cantingas de Roda,2019,,Traditional,Daniel Afonso Jr.,Traditional,,,,,,,Portuguese,http://earthsongschoralmusic.com/index.php?main_page=product_sheet_music_info&products_id=2616,http://earthsongschoralmusic.com/index.php?main_page=product_sheet_music_info&products_id=2616,http://earthsongschoralmusic.com/index.php?main_page=product_sheet_music_info&products_id=2616,http://www.youtube.com/watch?v=wl960Tk4MpM,,,,,,,
DANIEL AFONSO JR.,,Morena Faceira,2016,,Traditional,Daniel Afonso Jr.,Traditional,"3'32""",,,,,,Portuguese,http://earthsongschoralmusic.com/index.php?main_page=product_sheet_music_info&cPath=1_8_6&products_id=3036,http://earthsongschoralmusic.com/index.php?main_page=product_sheet_music_info&cPath=1_8_6&products_id=3036,http://earthsongschoralmusic.com/index.php?main_page=product_sheet_music_info&cPath=1_8_6&products_id=3036,,,,,,,,
DANIEL AFONSO JR.,,Na Bahia tem,1997,,Brazilian Folksong,Daniel Afonso Jr.,Traditional Folksong,"2'07""",,,,,,Portuguese,http://crstnlrs.com/2022/04/01/fire-flowers/,,http://soundcloud.com/crstnlrs/fire-flowers,,,,,,,Hand percussion,
DANIEL AFONSO JR.,,Nesta Rua,2008,,Traditional,Daniel Afonso Jr.,Traditional,"4'00""",,,,,,Portuguese,http://earthsongschoralmusic.com/index.php?main_page=product_sheet_music_info&cPath=1_8_6&products_id=2974,http://earthsongschoralmusic.com/index.php?main_page=product_sheet_music_info&cPath=1_8_6&products_id=2974,http://earthsongschoralmusic.com/index.php?main_page=product_sheet_music_info&cPath=1_8_6&products_id=2974,,,,,,,,
DANIEL AFONSO JR.,,O Meu Maracatu,2011,,Traditional,Daniel Afonso Jr.,Traditional,"3'16""",,,,,,Portuguese,http://earthsongschoralmusic.com/index.php?main_page=product_sheet_music_info&cPath=1_8_6&products_id=2658,http://earthsongschoralmusic.com/index.php?main_page=product_sheet_music_info&cPath=1_8_6&products_id=2658,http://earthsongschoralmusic.com/index.php?main_page=product_sheet_music_info&cPath=1_8_6&products_id=2658,http://www.youtube.com/watch?v=T4HyAqmvj6c,,,,,,,
DANIEL AFONSO JR.,,"Ole, Muie Rendera",2012,,Traditional,Daniel Afonso Jr.,Traditional,"3'41""",,,,,,Portuguese,http://www.carlfischer.com/cm9644-ring-2c-christmas-bells.html,,http://www.carlfischer.com/cm9644-ring-2c-christmas-bells.html,,,,,,,,
DANIEL AFONSO JR.,,Quando Quilaria!,2017,,Traditional,Daniel Afonso Jr.,Traditional,"4'06""",,,,,,Portuguese,http://www.jwpepper.com/Rosa-Amarela/10008069.item#.YmIMx_PMKko,http://www.jwpepper.com/Rosa-Amarela/10008069.item#.YmIMx_PMKko,,http://www.youtube.com/watch?v=lK93LsUu0k4,,,,,,,
DANIEL AFONSO JR.,,"Ring, Christmas Bells (Carol of the Bells)",2020,,"Mykola Leontovych, Peter Wilhousky",Daniel Afonso Jr.,Peter Wilhousky,"1'39""",,SAB,,,pno,English,http://www.alliancemusic.com/product.cfm?iProductID=344,http://www.alliancemusic.com/product.cfm?iProductID=344,,http://www.youtube.com/watch?v=X1zsp1YRF2c,,,,,,,
DANIEL AFONSO JR.,,Rosa Amarela,2005,,Traditional,Daniel Afonso Jr.,Traditional,"2'17""",,,,,pno,Portuguese,http://earthsongschoralmusic.com/index.php?main_page=product_sheet_music_info&cPath=1_8_6&products_id=2471,http://earthsongschoralmusic.com/index.php?main_page=product_sheet_music_info&cPath=1_8_6&products_id=2471,http://earthsongschoralmusic.com/index.php?main_page=product_sheet_music_info&cPath=1_8_6&products_id=2471,http://www.youtube.com/watch?v=fn0Z9_2I5bQ,,,,,,,
DANIEL AFONSO JR.,,Samba-Lele,,,Traditional,Daniel Afonso Jr.,Traditional,"2'44""",,,,,,Portuguese,http://earthsongschoralmusic.com/index.php?main_page=product_sheet_music_info&cPath=1_8_6&products_id=2807,http://earthsongschoralmusic.com/index.php?main_page=product_sheet_music_info&cPath=1_8_6&products_id=2807,http://earthsongschoralmusic.com/index.php?main_page=product_sheet_music_info&cPath=1_8_6&products_id=2807,http://www.youtube.com/watch?v=ktrW-wZfDd8,,,,,,,
DANIEL AFONSO JR.,,Siriri,2007,,Traditional,Daniel Afonso Jr.,Traditional,"3'24""",,TTBB,,,,Portuguese,,,https://www.youtube.com/watch?v=8V0cR59Rhbc,http://www.youtube.com/watch?v=8V0cR59Rhbc,,,,,,,
DANIEL AFONSO JR.,,We Are The Innocent,2020,,,,Salvatore Salerno,"5'02""",,,,,pno,English,http://www.jwpepper.com/Quando-Quilaria%21/10708314.item#.YmINSvPMKko,http://www.jwpepper.com/Quando-Quilaria%21/10708314.item#.YmINSvPMKko,,http://www.youtube.com/watch?v=i_c3L2549rg,,,,,,,
DANIEL CATÁN,https://www.danielcatan.com/,Cantata,1981,,,,,"17'00""",,SATB,,,"2fl, 2ob (dbl eh), bsn, vc",Spanish,https://www.danielcatan.com/choral,,,,,,,,,,
DANIEL CATÁN,https://www.danielcatan.com/,Mariposa de obsidiana (Obsidian Butterfly),1984,,,,,"26'00""",,,,Soprano or Mezzo-Soprano,3fl - 3ob - 3cl - bsn / 4hn - 3tpt - 3tbn - 1tba / perc / SATB chor / hp / str,,,,,,,,,,,,
DANIEL CATÁN,https://www.danielcatan.com/,"O, Pardon Me, Thou Bleeding Piece Of Earth",2006,,,,William Shakespeare,"6'00""",,TTBB,,,timp,,https://www.danielcatan.com/choral,,,,,,,,,,
DANIEL KIDANE,http://www.rayfieldallied.com/artists/daniel-kidane,The Song Thrush and the Mountain Ash,2020,,,Daniel Kidane,Simon Armitage,"6'00""",,SSAATTBB,,,pno,English,http://www.rayfieldallied.com/artists/daniel-kidane,,,https://youtu.be/hd0Zz50O5cE,,,,,,,
DANIEL KIDANE,http://www.rayfieldallied.com/artists/daniel-kidane,The Song Thrush and the Mountain Ash,2020,,,Daniel Kidane,Simon Armitage,"6'00""",,SSAATTBB,,,pno,English,http://www.rayfieldallied.com/artists/daniel-kidane,,,https://youtu.be/hd0Zz50O5cE,,,,,,,
DAVID CHAN,http://www.davidhychan.com,A Retrospect,2013,,,,Chi Hu,"5'00""",4,SSA,,,pno,Mandarin,https://www.davidhychan.com/music-works,,http://soundcloud.com/david-chan-mus/a-retrospect-2013,http://www.youtube.com/watch?v=588j3RvjfKE,,,,,,,
DAVID CHAN,http://www.davidhychan.com,Audate Dominum,2016,,,,Psalm 150,"8'00""",2,SATB Divisi,,,,Latin,https://www.davidhychan.com/music-works,,http://soundcloud.com/david-chan-mus/laudate-dominum,,,,,,,,
DAVID CHAN,http://www.davidhychan.com,"Ave, Regina Caelorum",2017,,,,,"4'00""",3,SATB Divisi,,,,Latin,https://www.davidhychan.com/music-works,,http://soundcloud.com/david-chan-mus/ave-regina-caelorum,,,,,,,,
DAVID CHAN,http://www.davidhychan.com,By Chance,2010,,,,Xu Chi-Mo,"5'00""",3,TTBB Divisi,,,,Mandarin,https://www.davidhychan.com/music-works,,,http://www.youtube.com/watch?v=iiJ6wWyr06g,,,,,,,
DAVID CHAN,http://www.davidhychan.com,By Chance,2010,,,,Xu Chi-Mo,"5'00""",3,TTBB Divisi,,,,Mandarin,https://www.davidhychan.com/music-works,,,http://www.youtube.com/watch?v=iiJ6wWyr06g,,,,,,,
DAVID CHAN,http://www.davidhychan.com,Cantonese Anthem: Locus Iste,2018,,,,,"5'00""",2,SATB,,,org,Cantonese,https://www.davidhychan.com/music-works,,http://soundcloud.com/david-chan-mus/cantonese-anthem-locus-iste,,,,,,,,
DAVID CHAN,http://www.davidhychan.com,Fly And Fade,2015,,,,Adapted by David Chan (from Various Chinese Poems),"4'00""",4,TTBB Divisi,,,,Mandarin,https://www.davidhychan.com/music-works,,,,,,,,,,
DAVID CHAN,http://www.davidhychan.com,Fly And Fade,2015,,,,Adapted by David Chan (from Various Chinese Poems),"4'00""",4,SATB Divisi,,,,Mandarin,https://www.davidhychan.com/music-works,,,,,,,,,,
DAVID CHAN,http://www.davidhychan.com,Fly And Fade,2015,,,,Adapted by David Chan (from Various Chinese Poems),"4'00""",4,SSAA,,,,Mandarin,https://www.davidhychan.com/music-works,,,,,,,,,,
DAVID CHAN,http://www.davidhychan.com,Gods On The Magpie Bridge,2016,,,,Qin Guan,"7'00""",4,SATB Divisi,,,,Mandarin,https://www.davidhychan.com/music-works,,http://soundcloud.com/david-chan-mus/gods-on-the-magpie-bridge,http://www.youtube.com/watch?v=kSSquMCP2i0,,,,,,,
DAVID CHAN,http://www.davidhychan.com,Gods On The Magpie Bridge,2016,,,,Qin Guan,"7'00""",4,SSAA,,,,Mandarin,https://www.davidhychan.com/music-works,,http://soundcloud.com/david-chan-mus/gods-on-the-magpie-bridge,http://www.youtube.com/watch?v=kSSquMCP2i0,,,,,,,
DAVID CHAN,http://www.davidhychan.com,Lacrimosa,2015,,,,,6'00'',4,SSA,,,"vln, vc, pno",Latin,https://www.davidhychan.com/music-works,,http://soundcloud.com/david-chan-mus/lacrimosa,,,,,,,,
DAVID CHAN,http://www.davidhychan.com,Love Seeketh Not Itself To Please,2012,,,,William Blake,"3'00""",3,SATB Divisi,,,,English,https://www.davidhychan.com/music-works,,,,,,,,,,
DAVID CHAN,http://www.davidhychan.com,The Legend Of Wild Geese,2017,,,,Yuan Hao-Wen,6'00'',4,SSAA Divisi,,,,Mandarin,https://www.davidhychan.com/music-works,,http://soundcloud.com/pages/cookies,,,,,,,,
DAVID CHAN,http://www.davidhychan.com,Truth And Lie: When My Love Swears,2019,,,,William Shakespeare,6'00'',4,SATB Divisi,,,,English,https://www.davidhychan.com/music-works,,http://soundcloud.com/the-esoterics/truth-and-lie-david-ho-yi-chan-the-esoterics,,,,,,,,
DAVID RAGLAND,http://www.daveragland.com/,Let's Have a Union,,,,,David Ragland,"1'33""",,,,,,English,https://daveragland.com/shop,,,,,,,,,,
DAVID SANFORD,https://www.mtholyoke.edu/people/david-sanford,Spiel,1986,,,,Woodrow Wilson/Ray Bradbury,"8'00""",,,,,,,https://www.davidsanford.org/compositions,,,,,,,,,,
DAVID SANFORD,https://www.mtholyoke.edu/people/david-sanford,Te Deum,1992,,,,Traditional Latin Text,"9'00""",,,,,,Latin,https://www.davidsanford.org/compositions,,,,,,,,,,
DAWSON ATKIN,http://www.dawsonatkin.com/,Pilgrimage,2018,,,,,"4'00""",,,,,bfl / synth,English,https://www.dawsonatkin.com/pilgrimage,,https://www.dawsonatkin.com/pilgrimage,,,,,,,,
DEAN KERVIN BOURSIQUOT,http://kervinlives.org,On Death,2013,,,,John Keats,"3'00""",,ST,,,org,English,https://www.scoreexchange.com/scores/136080.html,,,,,,,,,,
DEAN KERVIN BOURSIQUOT,http://kervinlives.org,Three songs of loss,,,,,,,,SATB,,,,UNKNOWN,https://www.kervinlives.org/new-page,,,,,,,,,,
DEAN KERVIN BOURSIQUOT,http://kervinlives.org,When I Rise Up,,,,,,,,SATB,,,,UNKNOWN,https://www.kervinlives.org/new-page,,,,,,,,,,
DEBORAH ANDERSON,http://www.deborahjanderson.com/,A Gaelic Blessing Op. 25,1996,,,,,"2'00""",2,SATB,,,pno,,https://www.deborahjanderson.com/,https://www.jwpepper.com/A-Gaelic-Blessing/10945241.item#.Yeg2B1jMI8M,https://www.jwpepper.com/sheet-music/media-player.jsp?&type=audio&productID=10945241,,,,,,,,
DEBORAH ANDERSON,http://www.deborahjanderson.com/,Amazing Grace Op. 11,1990,,,,,,,TB,,,pno,,https://www.jwpepper.com/sheet-music/search.jsp?myScoreFlag=true&brandCodes=MSDA10,,,,,,,,,,
DEBORAH ANDERSON,http://www.deborahjanderson.com/,Chief Seattle's Testimony Op. 9,1990,,,,,"2'00""",2,SATB,,,"fl, Native American drum",,https://www.deborahjanderson.com/,https://www.jwpepper.com/Chief-Seattle%27s-Testimony/10947031.item#.Yeg3cVjMI8M,https://www.jwpepper.com/sheet-music/media-player.jsp?&type=audio&productID=10947031,,,,,,,,
DEBORAH ANDERSON,http://www.deborahjanderson.com/,Colorado Prayer Op.39,2003,,,,,"2'00""",2,SATB,,,pno,,https://www.deborahjanderson.com/,https://www.jwpepper.com/Colorado-Prayer/10945243.item#.Yeg381jMI8M,https://www.jwpepper.com/sheet-music/media-player.jsp?&type=audio&productID=10945243,,,,,,,,
DEBORAH ANDERSON,http://www.deborahjanderson.com/,Voices In The Mist Op.18,1993,,,,,"3'00""",1,SA/Two-Part Treble,,,pno,,https://www.deborahjanderson.com/,https://www.jwpepper.com/Voices-in-the-Mist/10945238.item#.Yeg3qFjMI8M,https://www.jwpepper.com/sheet-music/media-player.jsp?&type=audio&productID=10945238,,,,,,,,
DEBORAH ANDERSON,http://www.deborahjanderson.com/,Windows Op.6,1989,,,,,"2'00""",2,SSA,,,pno,,https://www.deborahjanderson.com/,https://www.jwpepper.com/Windows/10945261.item#.Yeg32FjMI8M,https://www.jwpepper.com/sheet-music/media-player.jsp?&type=audio&productID=10945262,,,,,,,,
DEL'SHAWN TAYLOR,https://www.linkedin.com/in/del-shawn-taylor-70208474/,Be Thou My Vision,,,,"Taylor, Del'Shawn",Traditional,"6'00""",,SATB,,,,English,https://www.delshawntaylor.com/instrumental,,https://www.delshawntaylor.com/instrumental,,,,,,,,
DEL'SHAWN TAYLOR,https://www.linkedin.com/in/del-shawn-taylor-70208474/,Sunrise,,,,,,"5'00""",,SSSSAAAA,,,perc,English,https://www.delshawntaylor.com/instrumental,,,https://www.youtube.com/watch?v=HVKs1NdXSdE&feature=emb_logo,,,,,,,
DEON NIELSEN PRICE,http://www.culvercrest.com/deonprice/,Cantata on The Birth of Christ,1984,,,,,"20'00""",,,,Voice,,,http://www.culvercrest.com/Culver_Crest_Publications/item_detail.php?ItemID=49&back=/Culver_Crest_Publications/Large_Ensembles.php?,,,,,,,,,,
DEON NIELSEN PRICE,http://www.culvercrest.com/deonprice/,Cantata on The Resurrection of Christ,1984,,,,,"20'00""",,,,Voice,,,http://www.culvercrest.com/Culver_Crest_Publications/item_detail.php?ItemID=50&back=/Culver_Crest_Publications/Large_Ensembles.php?,,,,,,,,,,
DEON NIELSEN PRICE,http://www.culvercrest.com/deonprice/,I Heard a Mother Singing,1961,,,,,"9'00""",,,,,,,http://www.culvercrest.com/Culver_Crest_Publications/item_detail.php?ItemID=59&back=/Culver_Crest_Publications/Large_Ensembles.php?,,,,,,,,,,
DERRICK FOX,http://www.drderrickfox.com/,Jubilate Deo,2018,,,,,"3'00""",2,SATB,,,pno,English,https://www.halleonard.com/product/viewproduct.action?itemid=252683,,,https://youtu.be/xVJlTtHkwBI,,,,,,,
DERRICK SKYE,https://www.derrickskye.com,In Our Hands a Canvas,,,,,,"24'00""",6,,,,,,http://www.derrickspiva.com/in-our-hands-a-canvas/,,,,,,,,,,
DIANA V. SÁEZ,https://dianavsaez.com,El Monigote,2007,,Traditional,Diana Sáez,,"2'00""",3,SSAA,,,,Spanish,https://dianavsaez.com/compositions/elmonigote/,,https://youtu.be/aIkGTOjvv5E,https://youtu.be/aIkGTOjvv5E,,,,,,,
DIANA V. SÁEZ,https://dianavsaez.com,El Río,2012,,,Diana Sáez,,"2'00""",3,SA/Two-Part Treble,,,pno,Spanish,https://dianavsaez.com/compositions/elrio/,,https://www.youtube.com/watch?v=1-1LDpLdtlg,https://www.youtube.com/watch?v=1-1LDpLdtlg,,,,,,,
DIANA V. SÁEZ,https://dianavsaez.com,Plena,2011,,Traditional,Diana Sáez,,"2'00""",3,SSA,,,hand perc,Spanish,https://dianavsaez.com/compositions/plena/,,https://www.jwpepper.com/sheet-music/media-player.jsp?&productID=10276059&type=audio,https://youtu.be/l8miI-qSe_g,,,,,,,
DIANA V. SÁEZ,https://dianavsaez.com,Vidalita,2016,,Traditional,Diana Sáez,,"2'00""",2,SA/Two-Part Treble,,,gtr,Spanish,https://dianavsaez.com/compositions/vidalita/,,https://www.jwpepper.com/sheet-music/media-player.jsp?&productID=10692817&type=audio,https://youtu.be/FmUdENWWrzw,,,,,,,
DIANA V. SÁEZ,https://dianavsaez.com,Yemaya,2016,,,Diana Sáez,,"3'00""",3,SATB,,,,Yoruba,https://dianavsaez.com/compositions/yemaya/,,https://www.jwpepper.com/sheet-music/media-player.jsp?&productID=10734959&type=audio,https://youtu.be/jP_Ivcml3HU,,,,,,,
DIANE L. WHITE-CLAYTON,http://www.bythax.org/,Be Thou Exalted,,,,,,"6'00""",2,SATB Divisi,,,pno,English,https://bythax.org/buy-music/,,https://youtu.be/jTK03WIo_88,,,,,,,,
DIANE L. WHITE-CLAYTON,http://www.bythax.org/,Birth Of A Promise,2018,,,,"WHITE-CLAYTON, DIANE L.","4'00""",2,SATB,,Soprano Solo,pno,English,https://www.halleonard.com/product/285840/the-birth-of-a-promise,,,https://youtu.be/S5Ad9cIXIiQ,,,,,,,
DIANE L. WHITE-CLAYTON,http://www.bythax.org/,Clap Praise,2017,,,,,"5'00""",3,SATB Divisi,,"Mezzo-Soprano Solo, Narrator",pno,English,https://www.halleonard.com/product/244978/clap-praise,,,https://youtu.be/9fOX4ATmHDQ,,,,,,,
DIANE L. WHITE-CLAYTON,http://www.bythax.org/,Rejoice In The Lord,,,,,,,,SATB,,,pno,Unknown,https://bythax.org/buy-music/,,,,,,,,,,
DIANE LOOMER,https://cypresschoral.com/composers/diane-loomer/,"Ave, Maris Stella",2007,,Diane Loomer,Chan Ka Nin,,4',2,TTBB,,Treble Solo,,Latin,https://www.annreed.com/choral-sheet-music/we-will-choral-music-arranged-for-satb-with-guitar-chords,,https://www.youtube.com/watch?v=CCvkMt7ZtIo,,,,,,,,
DIANE LOOMER,https://cypresschoral.com/composers/diane-loomer/,Away From the Roll of the Sea,1966,,Allister MacGillivray,Diane Loomer,,4',2,"SSAA, TTBB/CtTBB, SAT/SAB/Three-Part Mixed, SATB","TTBB, SAB",,,English,,,https://soundcloud.com/cypress-choral-music/away-from-the-roll-of-the-sea?utm_source=clipboard&utm_campaign=wtshare&utm_medium=widget&utm_content=https%253A%252F%252Fsoundcloud.com%252Fcypress-choral-music%252Faway-from-the-roll-of-the-sea,https://youtu.be/Q20faKR5G2U,,,,,Piano/Keyboard,,
DIANE LOOMER,https://cypresschoral.com/composers/diane-loomer/,Blind Man,1983,,Spiritual,Diane Loomer,,"3'02""",1,SATB,,Treble and Baritone,,English,,,https://soundcloud.com/cypress-choral-music/blind-man?utm_source=clipboard&utm_campaign=wtshare&utm_medium=widget&utm_content=https%253A%252F%252Fsoundcloud.com%252Fcypress-choral-music%252Fblind-man,,,,,,Unaccompanied,,
DIANE LOOMER,https://cypresschoral.com/composers/diane-loomer/,Frobisher Bay,2014,,James Gordon,Diane Loomer,,"6'47""",1,"SSA, TTBB/CtTBB, SATB",TTBB,,,English,,,https://soundcloud.com/cypress-choral-music/frobisher-bay?utm_source=clipboard&utm_campaign=wtshare&utm_medium=widget&utm_content=https%253A%252F%252Fsoundcloud.com%252Fcypress-choral-music%252Ffrobisher-bay,https://youtu.be/dH7y4RrTkDw,,,,,Unaccompanied,,
DIANE LOOMER,https://cypresschoral.com/composers/diane-loomer/,Goin' Home,2000,,Antonín Dvorák,Diane Loomer,,"5'47""",3,"SSAA Divisi, TTBB divisi (includes ATBB/CtTBB divisi)",TTTBBBB,Tenor,,English,,,https://soundcloud.com/cypress-choral-music/goin-home?utm_source=clipboard&utm_campaign=wtshare&utm_medium=widget&utm_content=https%253A%252F%252Fsoundcloud.com%252Fcypress-choral-music%252Fgoin-home,https://youtu.be/jQAU0HM0kcw,,,,,Unaccompanied,,
DIANE LOOMER,https://cypresschoral.com/composers/diane-loomer/,Here's to Song,,,Allister MacGillivray,Diane Loomer,,"4'37""",2,"SSAA, TTBB/CtTBB",TTBB,,,English,,,https://soundcloud.com/cypress-choral-music/heres-to-song?utm_source=clipboard&utm_campaign=wtshare&utm_medium=widget&utm_content=https%253A%252F%252Fsoundcloud.com%252Fcypress-choral-music%252Fheres-to-song,,,,,,Piano/Keyboard,,
DIANE LOOMER,https://cypresschoral.com/composers/diane-loomer/,I Saw Three Ships,1990,,Traditional English Carol,Diane Loomer,,"2'30""",2,SATB Divisi (various configurations),SSSAAATTTBBB,"Soprano, Tenor, Bass",,English,,,,,,,,,Unaccompanied,,
DIANE LOOMER,https://cypresschoral.com/composers/diane-loomer/,Let Me Fish Off Cape St. Mary's,1999,,Otto P. Kelland,Diane Loomer,,"3'15""",1,SA/Two-Part Treble (includes Children's Chorus),,,,English,,,https://soundcloud.com/cypress-choral-music/let-me-fish-off-cape-st-marys?utm_source=clipboard&utm_campaign=wtshare&utm_medium=widget&utm_content=https%253A%252F%252Fsoundcloud.com%252Fcypress-choral-music%252Flet-me-fish-off-cape-st-marys,,,,,,Unaccompanied,,
DIANE LOOMER,https://cypresschoral.com/composers/diane-loomer/,Naramata Alleluia,,,,,,Unknown,,SATB,,,,UNKNOWN,,,,,,,,,"Piano/Keyboard, Organ, Other/Additional/Optional (see below)",,
DIANE LOOMER,https://cypresschoral.com/composers/diane-loomer/,Song For Peace,1986,,Allister MacGillivray,Diane Loomer,,"3'15""",1,"SSA, TTB/TBB/ATB/CtTB, SAT/SAB/Three-Part Mixed, SATB","SAB, TBB",Treble,,English,,,https://soundcloud.com/cypress-choral-music/song-for-peace?utm_source=clipboard&utm_campaign=wtshare&utm_medium=widget&utm_content=https%253A%252F%252Fsoundcloud.com%252Fcypress-choral-music%252Fsong-for-peace,https://youtu.be/mAnRorJbbxU,,,,,Piano/Keyboard,,
DIANE WITTRY,http://DianeWittry.com,Holiday Greetings,2014,,,,,"18'00""",,,,,1perc / SATB chor / str,,,,,,,,,,,,
DINDY VAUGHAN,https://www.dindyvaughanmusic.com/,Kooyang,2004,,,,,,,,,,With Chorus,,,,,,,,,,,,
DINORÁ DE CARVALHO,https://musicabrasilis.com/composers/dinora-de-carvalho,A procissão de cinza em Pernambuco,1936,,,,Gregório de Matos,,,SATB,,,,Portuguese,https://www.worldcat.org/title/procissao-de-cinza-em-pernambuco-peca-premiada-do-concurso-do-departamento-de-cultura-de-prefeiture-municipal-de-sao-paulo/oclc/51026917&referer=brief_results,,,,,,,,,,
DINORÁ DE CARVALHO,https://musicabrasilis.com/composers/dinora-de-carvalho,Missa de profundis,1977,,,,Traditional,,,SATB,,,"perc, str",UNKNOWN,https://musicabrasilis.com/composers/dinora-de-carvalho,,,,,,,,,,
DINORÁ DE CARVALHO,https://musicabrasilis.com/composers/dinora-de-carvalho,Ou - lê - lê - lê!,1946,,,,Traditional Pernambuco,,,SATB,,,,Portuguese,https://www.worldcat.org/title/ou-le-le-le-coro-a-4-voix/oclc/844171282&referer=brief_results,,,,,,,,,,
DOBRINKA TABAKOVA,http://www.dobrinka.com/,?????? ?? ??.???? ?????? (St. John of Rila Troparion),2008,,,,,"2'00""",,SATB,,,,,www.valoniuspress.co.uk/dobrinka,,,,,,,,,,
DOBRINKA TABAKOVA,http://www.dobrinka.com/,Alma Redemptoris Mater,2014,,,,,6'00'',,SATB,,,,Latin,www.valoniuspress.co.uk/dobrinka,,https://youtu.be/axUcWTxBlOY,,,,,,,,
